ip,port,status_code,server_header,nginx_version
"139.162.46.83","80","200","nginx","unknown"
"139.162.46.83","443","200","nginx","unknown"
"185.201.18.209","80","404","nginx","unknown"
"185.201.18.209","443","404","nginx","unknown"
"185.177.124.187","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.177.124.187","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.255.169","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.255.169","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.157.157.246","80","200","nginx/1.22.1","1.22.1"
"45.157.157.246","443","200","nginx/1.22.1","1.22.1"
"86.80.241.72","80","200","nginx","unknown"
"86.80.241.72","443","200","nginx","unknown"
"37.97.173.229","80","200","nginx/1.18.0","1.18.0"
"37.97.173.229","443","404","nginx/1.18.0","1.18.0"
"83.87.163.238","80","200","nginx","unknown"
"178.162.169.95","80","200","nginx/1.28.0","1.28.0"
"178.162.169.95","443","200","nginx/1.28.0","1.28.0"
"139.162.73.136","80","403","nginx","unknown"
"139.162.73.136","443","403","nginx","unknown"
"139.162.139.21","80","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"139.162.139.21","443","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"212.187.81.131","80","200","nginx","unknown"
"62.45.120.221","80","200","nginx","unknown"
"62.45.120.221","443","200","nginx","unknown"
"185.173.21.31","80","204","nginx","unknown"
"185.173.21.31","443","204","nginx","unknown"
"170.23.153.118","80","200","nginx/1.28.3 (Ubuntu)","1.28.3"
"170.23.153.118","443","200","nginx/1.28.3 (Ubuntu)","1.28.3"
"139.162.190.96","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.190.96","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"77.249.97.5","80","200","nginx","unknown"
"77.249.97.5","443","200","nginx","unknown"
"5.79.94.184","80","200","nginx","unknown"
"5.79.94.184","443","200","nginx","unknown"
"185.241.55.195","80","200","nginx","unknown"
"185.241.55.195","443","200","nginx","unknown"
"89.105.216.108","80","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"89.105.216.108","443","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"212.162.152.24","80","200","nginx","unknown"
"212.162.152.24","443","200","nginx","unknown"
"139.162.86.242","80","403","nginx","unknown"
"139.162.86.242","443","403","nginx","unknown"
"37.48.95.67","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"37.48.95.67","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"88.208.55.39","80","403","nginx","unknown"
"88.208.55.39","443","403","nginx","unknown"
"37.48.78.30","80","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"37.48.78.30","443","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"149.210.169.132","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"149.210.169.132","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"86.94.50.107","80","200","nginx","unknown"
"86.94.50.107","443","200","nginx","unknown"
"37.48.73.8","80","401","nginx","unknown"
"37.48.73.8","443","401","nginx","unknown"
"81.91.176.110","80","404","nginx","unknown"
"81.91.176.110","443","404","nginx","unknown"
"185.173.235.105","80","200","nginx","unknown"
"185.173.235.105","443","200","nginx","unknown"
"185.109.216.89","80","200","nginx","unknown"
"185.109.216.89","443","200","nginx","unknown"
"139.162.23.169","80","200","nginx","unknown"
"37.48.120.20","80","404","nginx/1.22.1","1.22.1"
"37.48.120.20","443","200","nginx","unknown"
"5.11.82.132","80","200","nginx","unknown"
"5.11.82.132","443","200","nginx","unknown"
"83.82.105.219","80","200","nginx","unknown"
"139.162.17.189","80","404","nginx/1.26.3","1.26.3"
"139.162.17.189","443","200","nginx/1.26.3","1.26.3"
"45.131.144.196","80","200","nginx","unknown"
"45.131.144.196","443","404","nginx","unknown"
"78.142.242.17","80","200","nginx/1.14.1","1.14.1"
"78.142.242.17","443","200","nginx/1.14.1","1.14.1"
"93.119.6.233","80","200","nginx/1.20.1","1.20.1"
"93.119.6.233","443","200","nginx/1.20.1","1.20.1"
"213.174.141.233","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"213.174.141.233","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"5.79.64.178","80","400","nginx/1.27.1","1.27.1"
"5.79.64.178","443","400","nginx/1.27.1","1.27.1"
"139.162.29.182","80","200","nginx","unknown"
"139.162.29.182","443","200","nginx","unknown"
"194.121.65.37","80","200","nginx/1.18.0","1.18.0"
"194.121.65.37","443","403","nginx/1.18.0","1.18.0"
"213.132.197.164","80","404","nginx/1.22.1","1.22.1"
"213.132.197.164","443","404","nginx/1.22.1","1.22.1"
"185.40.56.84","80","404","nginx","unknown"
"185.40.56.84","443","404","nginx","unknown"
"83.149.92.39","80","200","nginx/1.24.0","1.24.0"
"83.149.92.39","443","200","nginx/1.24.0","1.24.0"
"46.229.160.74","80","200","nginx/1.24.0","1.24.0"
"46.229.160.74","443","404","nginx/1.24.0","1.24.0"
"95.168.174.167","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"95.168.174.167","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"149.210.188.179","80","200","nginx","unknown"
"149.210.188.179","443","200","nginx","unknown"
"188.72.237.155","80","404","nginx/1.25.3","1.25.3"
"81.172.217.198","80","200","nginx","unknown"
"81.172.217.198","443","200","nginx","unknown"
"81.206.217.152","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"81.206.217.152","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.3.209.146","80","502","nginx/1.18.0 (Ubuntu)","1.18.0"
"94.214.15.129","80","200","nginx","unknown"
"94.214.15.129","443","200","nginx","unknown"
"85.10.159.195","80","200","nginx","unknown"
"85.10.159.195","443","200","nginx","unknown"
"92.119.115.11","80","200","nginx/1.18.0","1.18.0"
"92.119.115.11","443","200","nginx/1.18.0","1.18.0"
"37.48.121.36","80","200","nginx","unknown"
"37.48.121.36","443","200","nginx","unknown"
"139.162.57.130","80","200","nginx","unknown"
"139.162.57.130","443","200","nginx","unknown"
"185.62.58.225","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.62.58.225","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.62.58.238","80","200","nginx","unknown"
"185.62.58.238","443","200","nginx","unknown"
"194.213.127.111","80","400","nginx","unknown"
"194.213.127.111","443","200","nginx","unknown"
"92.70.159.74","80","200","nginx","unknown"
"92.70.159.74","443","200","nginx","unknown"
"185.185.51.168","80","404","nginx","unknown"
"87.210.159.148","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"87.210.159.148","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.151.157.44","80","200","nginx","unknown"
"45.151.157.44","443","200","nginx","unknown"
"84.244.149.91","80","200","nginx","unknown"
"84.244.149.91","443","200","nginx","unknown"
"139.162.80.162","80","403","nginx","unknown"
"139.162.80.162","443","403","nginx","unknown"
"5.182.208.164","80","200","nginx","unknown"
"5.182.208.164","443","200","nginx","unknown"
"139.162.87.90","80","200","nginx/1.10.2","1.10.2"
"80.114.31.231","80","200","nginx","unknown"
"80.114.31.231","443","200","nginx","unknown"
"213.132.200.151","80","200","nginx","unknown"
"213.132.200.151","443","200","nginx","unknown"
"185.102.171.158","80","200","nginx","unknown"
"185.102.171.158","443","200","nginx","unknown"
"85.10.149.221","80","200","nginx","unknown"
"85.10.149.221","443","200","nginx","unknown"
"88.159.251.177","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"88.159.251.177","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"136.144.246.132","80","200","nginx","unknown"
"136.144.246.132","443","200","nginx","unknown"
"185.253.7.172","80","200","nginx","unknown"
"185.253.7.172","443","200","nginx","unknown"
"78.140.140.230","80","200","nginx","unknown"
"78.140.140.230","443","200","nginx","unknown"
"217.63.44.94","80","200","nginx","unknown"
"217.63.44.94","443","200","nginx","unknown"
"213.249.66.227","80","403","nginx","unknown"
"213.249.66.227","443","403","nginx","unknown"
"45.143.251.76","80","403","nginx/1.22.0","1.22.0"
"45.143.251.76","443","403","nginx/1.22.0","1.22.0"
"185.156.161.123","80","403","nginx","unknown"
"185.156.161.123","443","200","nginx","unknown"
"43.245.227.218","80","200","nginx","unknown"
"43.245.227.218","443","200","nginx","unknown"
"188.137.249.204","80","200","nginx","unknown"
"139.162.245.87","80","404","nginx","unknown"
"139.162.19.191","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.19.191","443","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"2.58.165.100","80","200","nginx","unknown"
"2.58.165.100","443","200","nginx","unknown"
"109.72.84.39","80","200","nginx","unknown"
"109.72.84.39","443","200","nginx","unknown"
"85.17.65.129","80","401","nginx","unknown"
"85.17.65.129","443","401","nginx","unknown"
"86.95.135.111","80","200","nginx","unknown"
"86.95.135.111","443","200","nginx","unknown"
"37.97.146.49","80","200","nginx","unknown"
"37.97.146.49","443","200","nginx","unknown"
"88.208.18.192","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"88.208.18.192","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.143.251.224","80","403","nginx/1.26.2","1.26.2"
"45.143.251.224","443","403","nginx/1.26.2","1.26.2"
"62.112.237.158","80","403","nginx","unknown"
"62.112.237.158","443","403","nginx","unknown"
"66.248.207.105","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.132.177.30","80","404","nginx/1.25.3","1.25.3"
"185.132.177.30","443","200","nginx/1.25.3","1.25.3"
"46.229.174.65","80","200","nginx/1.10.3","1.10.3"
"95.211.140.194","80","200","nginx","unknown"
"95.211.140.194","443","200","nginx","unknown"
"188.137.239.252","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"85.10.133.203","80","404","nginx","unknown"
"85.10.133.203","443","200","nginx","unknown"
"62.131.245.211","80","200","nginx","unknown"
"62.131.245.211","443","200","nginx","unknown"
"87.255.56.162","80","200","nginx","unknown"
"87.255.56.162","443","200","nginx","unknown"
"91.220.25.179","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.51.169","80","400","nginx","unknown"
"139.162.51.169","443","400","nginx","unknown"
"95.170.85.193","80","200","nginx","unknown"
"95.170.85.193","443","200","nginx","unknown"
"136.144.187.158","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"136.144.187.158","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"79.142.67.250","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"79.142.67.250","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.58.238","80","200","nginx/1.18.0","1.18.0"
"139.162.58.238","443","200","nginx/1.18.0","1.18.0"
"37.97.141.235","80","404","nginx/1.14.0 (Ubuntu)","1.14.0"
"37.97.141.235","443","200","nginx/1.14.0 + Phusion Passenger(R) 6.0.12","1.14.0"
"5.200.17.137","80","200","nginx","unknown"
"5.200.17.137","443","200","nginx","unknown"
"87.251.55.9","80","200","nginx","unknown"
"87.251.55.9","443","200","nginx","unknown"
"139.162.175.247","80","404","nginx/1.26.3","1.26.3"
"95.211.249.103","80","401","nginx/1.10.3 (Ubuntu)","1.10.3"
"95.211.249.103","443","401","nginx/1.10.3 (Ubuntu)","1.10.3"
"93.190.136.192","80","404","nginx","unknown"
"93.190.136.192","443","404","nginx","unknown"
"37.97.182.74","80","200","nginx/1.26.3","1.26.3"
"37.97.182.74","443","401","nginx/1.26.3","1.26.3"
"178.162.173.111","80","401","nginx","unknown"
"178.162.173.111","443","401","nginx","unknown"
"86.89.8.11","80","200","nginx","unknown"
"86.89.8.11","443","200","nginx","unknown"
"185.46.68.46","80","200","nginx","unknown"
"185.46.68.46","443","200","nginx","unknown"
"136.144.183.4","80","200","nginx","unknown"
"136.144.183.4","443","200","nginx","unknown"
"136.144.243.242","80","200","nginx","unknown"
"136.144.243.242","443","200","nginx","unknown"
"45.138.125.202","80","404","nginx/1.29.6","1.29.6"
"45.138.125.202","443","404","nginx/1.29.6","1.29.6"
"77.162.113.3","80","200","nginx","unknown"
"77.162.113.3","443","200","nginx","unknown"
"95.211.220.122","80","404","nginx","unknown"
"139.162.103.224","80","403","nginx","unknown"
"109.72.86.246","80","200","nginx","unknown"
"188.137.180.35","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"188.137.180.35","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"149.210.223.252","80","200","nginx","unknown"
"149.210.223.252","443","200","nginx","unknown"
"194.88.106.239","80","403","nginx/1.24.0","1.24.0"
"194.88.106.239","443","403","nginx/1.24.0","1.24.0"
"185.229.251.182","80","403","nginx","unknown"
"185.229.251.182","443","403","nginx","unknown"
"188.137.232.196","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"188.137.232.196","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.201.17.229","80","404","nginx","unknown"
"185.201.17.229","443","404","nginx","unknown"
"136.144.249.180","80","200","nginx/1.21.6","1.21.6"
"136.144.249.180","443","200","nginx/1.21.6","1.21.6"
"77.247.180.7","80","403","nginx/1.7.10","1.7.10"
"77.247.180.7","443","403","nginx/1.7.10","1.7.10"
"5.255.100.56","80","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"5.255.100.56","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"213.174.156.86","80","200","nginx/1.22.0","1.22.0"
"213.174.156.86","443","403","nginx/1.22.0","1.22.0"
"83.81.79.35","80","200","nginx","unknown"
"5.182.209.213","80","403","nginx","unknown"
"5.182.209.213","443","403","nginx","unknown"
"188.90.152.114","80","200","nginx","unknown"
"45.131.180.66","80","404","nginx","unknown"
"45.131.180.66","443","404","nginx","unknown"
"212.8.248.68","80","200","nginx/1.20.2","1.20.2"
"212.8.248.68","443","200","nginx/1.20.2","1.20.2"
"185.202.201.86","80","404","nginx","unknown"
"185.202.201.86","443","404","nginx","unknown"
"194.180.207.64","80","200","nginx","unknown"
"80.113.10.83","80","200","nginx/1.10.1","1.10.1"
"139.162.82.99","80","403","nginx","unknown"
"139.162.82.99","443","403","nginx","unknown"
"145.53.167.213","80","200","nginx","unknown"
"145.53.167.213","443","200","nginx","unknown"
"172.255.204.187","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.227.80.19","80","200","nginx","unknown"
"185.227.80.19","443","200","nginx","unknown"
"89.149.242.32","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"89.149.242.32","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"213.174.138.67","80","403","nginx/1.22.0","1.22.0"
"213.174.138.67","443","403","nginx/1.22.0","1.22.0"
"149.143.72.152","80","200","nginx","unknown"
"149.143.72.152","443","200","nginx","unknown"
"136.144.250.127","80","200","nginx/1.16.1","1.16.1"
"136.144.250.127","443","200","nginx/1.16.1","1.16.1"
"23.109.61.158","80","200","nginx","unknown"
"23.109.61.158","443","200","nginx","unknown"
"141.138.139.54","80","200","nginx/1.14.2","1.14.2"
"2.21.18.43","80","200","nginx","unknown"
"2.21.18.43","443","200","nginx","unknown"
"91.198.171.163","80","200","nginx","unknown"
"91.198.171.163","443","200","nginx","unknown"
"139.162.44.115","80","404","nginx/1.4.6 (Ubuntu)","1.4.6"
"82.172.189.109","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"82.172.189.109","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"80.57.217.140","80","403","nginx","unknown"
"139.162.59.9","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.59.9","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"31.171.131.130","80","200","nginx","unknown"
"31.171.131.130","443","200","nginx","unknown"
"93.119.3.209","80","200","nginx/1.14.1","1.14.1"
"93.119.3.209","443","404","nginx/1.14.1","1.14.1"
"139.162.167.173","80","200","nginx","unknown"
"131.180.205.19","80","200","nginx/1.23.4","1.23.4"
"131.180.205.19","443","200","nginx/1.23.4","1.23.4"
"37.97.152.198","80","200","nginx","unknown"
"46.22.188.212","80","200","nginx","unknown"
"46.22.188.212","443","200","nginx","unknown"
"185.180.222.174","80","200","nginx/1.27.4","1.27.4"
"185.180.222.174","443","200","nginx/1.27.4","1.27.4"
"37.128.144.10","80","200","nginx","unknown"
"37.128.144.10","443","200","nginx","unknown"
"83.149.104.101","80","200","nginx/1.24.0","1.24.0"
"83.149.104.101","443","200","nginx/1.24.0","1.24.0"
"65.87.222.238","80","404","nginx/1.28.1","1.28.1"
"93.113.72.161","80","200","nginx","unknown"
"217.62.132.102","80","200","nginx","unknown"
"217.62.132.102","443","200","nginx","unknown"
"45.131.180.56","80","404","nginx","unknown"
"45.131.180.56","443","404","nginx","unknown"
"136.144.165.190","80","200","nginx","unknown"
"136.144.165.190","443","200","nginx","unknown"
"217.22.17.246","80","404","nginx","unknown"
"217.22.17.246","443","404","nginx","unknown"
"139.162.101.39","80","403","nginx","unknown"
"139.162.101.39","443","403","nginx","unknown"
"178.239.16.217","80","403","nginx","unknown"
"178.239.16.217","443","403","nginx","unknown"
"5.79.67.88","80","200","nginx","unknown"
"5.79.67.88","443","200","nginx","unknown"
"185.184.195.219","80","200","nginx/1.18.0","1.18.0"
"84.27.252.68","80","200","nginx","unknown"
"95.168.168.67","80","200","nginx","unknown"
"95.168.168.67","443","200","nginx","unknown"
"93.119.2.125","80","200","nginx","unknown"
"93.119.2.125","443","200","nginx","unknown"
"194.247.183.81","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"194.247.183.81","443","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.23.213.99","80","200","nginx","unknown"
"185.23.213.99","443","200","nginx","unknown"
"141.138.139.96","80","200","nginx","unknown"
"141.138.139.96","443","200","nginx","unknown"
"86.83.69.101","80","404","nginx/1.29.7","1.29.7"
"62.238.128.93","80","403","nginx","unknown"
"62.238.128.93","443","200","nginx","unknown"
"84.22.96.233","80","200","nginx/1.20.0","1.20.0"
"84.22.96.233","443","403","nginx/1.20.0","1.20.0"
"37.48.94.181","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"37.48.94.181","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"45.139.121.151","80","403","nginx","unknown"
"45.139.121.151","443","200","nginx","unknown"
"139.162.93.142","80","200","nginx","unknown"
"139.162.93.142","443","200","nginx","unknown"
"194.150.208.132","80","200","nginx/1.31.0","1.31.0"
"194.150.208.132","443","200","nginx/1.31.0","1.31.0"
"185.156.161.199","80","403","nginx","unknown"
"185.156.161.199","443","200","nginx","unknown"
"212.69.86.122","80","200","nginx/1.22.1","1.22.1"
"136.144.251.188","80","200","nginx","unknown"
"136.144.251.188","443","200","nginx","unknown"
"37.74.12.201","80","200","nginx","unknown"
"37.74.12.201","443","200","nginx","unknown"
"188.209.213.239","80","403","nginx/1.22.0","1.22.0"
"188.209.213.239","443","403","nginx/1.22.0","1.22.0"
"217.22.19.215","80","200","nginx","unknown"
"217.22.19.215","443","200","nginx","unknown"
"82.74.176.211","80","200","nginx","unknown"
"185.78.164.53","80","200","nginx/1.26.1","1.26.1"
"185.78.164.53","443","200","nginx/1.26.1","1.26.1"
"139.162.71.232","80","470","nginx","unknown"
"139.162.71.232","443","470","nginx","unknown"
"185.103.240.27","80","200","nginx","unknown"
"185.103.240.27","443","200","nginx","unknown"
"91.184.13.42","80","200","nginx","unknown"
"91.184.13.42","443","200","nginx","unknown"
"185.232.249.59","80","403","nginx","unknown"
"185.232.249.59","443","403","nginx","unknown"
"81.4.121.64","80","200","nginx","unknown"
"185.184.195.240","80","403","nginx","unknown"
"185.184.195.240","443","403","nginx","unknown"
"45.88.105.245","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"170.62.109.227","80","404","nginx","unknown"
"170.62.109.227","443","404","nginx","unknown"
"139.162.229.163","80","403","nginx","unknown"
"139.162.229.163","443","403","nginx","unknown"
"145.220.72.192","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
