ip,version,eol_status,cve_id,base_score,base_severity,cvss_version
45.141.207.184,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.207.184,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.207.184,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.207.184,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.136.67.249,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2023-5678,5.3,MEDIUM,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2024-0727,5.5,MEDIUM,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2025-68160,4.7,MEDIUM,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2025-69421,7.5,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-22796,5.3,MEDIUM,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-28388,7.5,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-28389,7.5,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-28390,7.5,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-34180,7.5,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-42766,5.9,MEDIUM,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-45447,8.8,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-7383,8.1,HIGH,3.1
37.34.59.146,1.0.2k-fips,2019-12-31,CVE-2026-9076,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.206.3,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
193.162.138.79,1.1.1,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2025-68160,4.7,MEDIUM,3.1
5.255.114.118,3.5.1,False,CVE-2025-69418,4.0,MEDIUM,3.1
5.255.114.118,3.5.1,False,CVE-2025-69419,7.4,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2025-69420,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2025-69421,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-22795,5.5,MEDIUM,3.1
5.255.114.118,3.5.1,False,CVE-2026-22796,5.3,MEDIUM,3.1
5.255.114.118,3.5.1,False,CVE-2026-28387,8.1,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-28388,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-28389,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-28390,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-34180,7.5,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-42766,5.9,MEDIUM,3.1
5.255.114.118,3.5.1,False,CVE-2026-45447,8.8,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-7383,8.1,HIGH,3.1
5.255.114.118,3.5.1,False,CVE-2026-9076,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.206.24,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
46.161.220.86,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
195.62.22.62,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.152.9.43,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.152.8.63,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.88.76,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.88.76,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.88.225,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.88.225,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.90.151,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.90.151,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
46.161.223.155,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
195.62.22.149,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.88.38,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.88.38,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
195.62.23.167,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
91.244.204.245,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.62.201,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.135.99.164,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.135.99.164,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.135.99.164,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.135.99.164,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.135.99.164,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.135.99.164,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
