ip,version,cve_id,base_score,base_severity,cvss_version
83.96.244.97,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
83.96.244.97,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
83.96.244.97,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
83.96.244.97,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
83.96.244.97,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
83.96.244.97,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
83.96.244.97,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
83.96.244.97,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
83.96.244.97,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
89.149.242.14,unknown,,,,
139.162.130.179,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.130.179,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.130.179,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
213.174.139.49,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.139.49,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.139.49,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.139.49,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.139.49,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
37.97.206.234,unknown,,,,
45.91.121.20,unknown,,,,
37.48.64.219,unknown,,,,
185.40.56.84,unknown,,,,
87.236.103.59,unknown,,,,
77.173.233.118,unknown,,,,
37.97.179.16,unknown,,,,
109.202.100.203,unknown,,,,
95.168.162.186,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
95.168.162.186,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
95.168.162.186,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
95.168.162.186,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
95.168.162.186,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
95.168.162.186,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
95.168.162.186,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
212.86.102.7,unknown,,,,
213.249.67.52,unknown,,,,
45.87.28.20,unknown,,,,
194.104.194.1,unknown,,,,
185.197.188.242,unknown,,,,
37.97.194.78,unknown,,,,
66.248.204.63,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
66.248.204.63,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
66.248.204.63,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.20.182,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.20.182,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.20.182,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
86.87.11.59,unknown,,,,
80.91.219.39,unknown,,,,
45.150.128.95,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.150.128.95,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.150.128.95,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.31.49,unknown,,,,
62.163.239.60,unknown,,,,
46.17.9.81,unknown,,,,
91.229.23.150,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
91.229.23.150,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
91.229.23.150,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
91.229.23.150,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
91.229.23.150,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
91.229.23.150,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
91.229.23.150,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
213.174.138.245,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.138.245,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.138.245,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.138.245,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.138.245,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
217.121.101.38,unknown,,,,
5.39.221.200,1.29.8,,,,
185.10.49.61,1.14.0,CVE-2018-16843,7.5,HIGH,3.1
185.10.49.61,1.14.0,CVE-2018-16844,7.5,HIGH,3.1
185.10.49.61,1.14.0,CVE-2018-16845,6.1,MEDIUM,3.1
185.10.49.61,1.14.0,CVE-2019-9511,7.5,HIGH,3.1
185.10.49.61,1.14.0,CVE-2019-9513,7.5,HIGH,3.1
185.10.49.61,1.14.0,CVE-2019-9516,6.5,MEDIUM,3.1
185.10.49.61,1.14.0,CVE-2019-20372,5.3,MEDIUM,3.1
185.10.49.61,1.14.0,CVE-2021-23017,7.7,HIGH,3.1
185.10.49.61,1.14.0,CVE-2021-3618,7.4,HIGH,3.1
185.10.49.61,1.14.0,CVE-2022-41741,7.8,HIGH,3.1
185.10.49.61,1.14.0,CVE-2022-41742,7.1,HIGH,3.1
185.10.49.61,1.14.0,CVE-2023-44487,7.5,HIGH,3.1
185.10.49.61,1.14.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.10.49.61,1.14.0,CVE-2026-49975,7.5,HIGH,3.1
31.20.196.33,unknown,,,,
5.255.121.52,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
5.255.121.52,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
5.255.121.52,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
5.255.121.52,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
5.255.121.52,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
5.255.121.52,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
175.110.113.46,unknown,,,,
82.192.76.206,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
82.192.76.206,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
82.192.76.206,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
188.72.209.102,1.20.2,CVE-2021-3618,7.4,HIGH,3.1
188.72.209.102,1.20.2,CVE-2022-41741,7.8,HIGH,3.1
188.72.209.102,1.20.2,CVE-2022-41742,7.1,HIGH,3.1
188.72.209.102,1.20.2,CVE-2023-44487,7.5,HIGH,3.1
188.72.209.102,1.20.2,CVE-2025-23419,5.3,MEDIUM,4.0
188.72.209.102,1.20.2,CVE-2026-49975,7.5,HIGH,3.1
139.162.144.46,unknown,,,,
66.151.33.196,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
66.151.33.196,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
66.151.33.196,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
66.151.33.196,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
66.151.33.196,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
66.151.33.196,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
66.151.33.196,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.133.37.29,unknown,,,,
83.87.133.227,unknown,,,,
188.66.20.105,unknown,,,,
185.95.13.104,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.95.13.104,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.95.13.104,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
46.229.163.99,1.8.1,CVE-2016-4450,7.5,HIGH,3.1
46.229.163.99,1.8.1,CVE-2016-1247,7.8,HIGH,3.1
46.229.163.99,1.8.1,CVE-2017-7529,7.5,HIGH,3.1
46.229.163.99,1.8.1,CVE-2018-16845,6.1,MEDIUM,3.1
46.229.163.99,1.8.1,CVE-2019-20372,5.3,MEDIUM,3.1
46.229.163.99,1.8.1,CVE-2021-23017,7.7,HIGH,3.1
46.229.163.99,1.8.1,CVE-2017-20005,9.8,CRITICAL,3.1
46.229.163.99,1.8.1,CVE-2021-3618,7.4,HIGH,3.1
46.229.163.99,1.8.1,CVE-2022-41741,7.8,HIGH,3.1
46.229.163.99,1.8.1,CVE-2022-41742,7.1,HIGH,3.1
46.229.163.99,1.8.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.52.205,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.52.205,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.52.205,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
212.32.248.116,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
212.32.248.116,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
212.32.248.116,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
212.32.248.116,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
212.32.248.116,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
212.32.248.116,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
212.32.248.116,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
212.204.196.64,unknown,,,,
178.22.56.115,unknown,,,,
194.187.99.251,unknown,,,,
212.237.253.67,unknown,,,,
212.114.120.168,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
212.114.120.168,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
212.114.120.168,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
212.114.120.168,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
212.114.120.168,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
212.114.120.168,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
212.114.120.168,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
212.32.252.140,unknown,,,,
62.251.75.184,unknown,,,,
185.70.187.34,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.70.187.34,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.70.187.34,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.70.187.34,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.70.187.34,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.70.187.34,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.70.187.34,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
194.164.235.130,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
194.164.235.130,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
194.164.235.130,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
178.132.0.69,1.26.1,CVE-2025-23419,5.3,MEDIUM,4.0
178.132.0.69,1.26.1,CVE-2026-49975,7.5,HIGH,3.1
185.97.230.124,unknown,,,,
185.94.236.91,unknown,,,,
185.107.91.230,unknown,,,,
62.45.190.122,unknown,,,,
31.14.96.223,unknown,,,,
185.11.145.75,unknown,,,,
84.105.27.95,unknown,,,,
139.162.101.242,unknown,,,,
77.61.108.79,unknown,,,,
84.38.236.1,unknown,,,,
45.82.65.175,1.30.1,,,,
94.75.216.9,unknown,,,,
95.211.153.90,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
95.211.153.90,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
95.211.153.90,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
95.211.153.90,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
95.211.153.90,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
95.211.153.90,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
95.211.153.90,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
85.10.147.147,unknown,,,,
185.95.26.246,unknown,,,,
185.130.225.198,1.29.1,CVE-2026-49975,7.5,HIGH,3.1
185.95.26.143,unknown,,,,
145.131.4.241,unknown,,,,
77.83.173.106,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
77.83.173.106,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
77.83.173.106,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
77.83.173.106,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
77.83.173.106,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
77.83.173.106,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
77.83.173.106,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
145.131.129.104,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
145.131.129.104,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
145.131.129.104,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
188.227.107.45,unknown,,,,
62.45.174.64,unknown,,,,
45.67.98.10,unknown,,,,
170.23.151.175,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
170.23.151.175,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
170.23.151.175,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
95.211.164.73,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
95.211.164.73,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
95.211.164.73,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
95.211.164.73,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
95.211.164.73,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
95.211.164.73,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
95.211.164.73,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.97.152.228,unknown,,,,
185.228.81.221,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.228.81.221,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.228.81.221,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.228.81.221,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.228.81.221,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.228.81.221,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.228.81.221,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.48.89.169,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.48.89.169,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.48.89.169,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.48.89.169,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.48.89.169,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.48.89.169,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.48.89.169,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
80.114.5.55,unknown,,,,
128.0.64.87,unknown,,,,
103.251.166.79,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
103.251.166.79,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
103.251.166.79,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
185.49.145.130,unknown,,,,
83.84.119.75,unknown,,,,
185.183.32.92,unknown,,,,
217.170.16.167,unknown,,,,
37.60.195.217,unknown,,,,
5.79.67.9,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.67.9,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.67.9,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.67.9,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.67.9,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.67.9,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.67.9,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
85.10.137.5,unknown,,,,
77.220.212.29,unknown,,,,
185.201.18.202,unknown,,,,
185.78.96.126,unknown,,,,
149.210.166.8,unknown,,,,
178.22.56.180,unknown,,,,
83.96.201.120,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
83.96.201.120,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
83.96.201.120,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
83.96.201.120,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
83.96.201.120,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
83.96.201.120,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
83.96.201.120,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.95.27.5,unknown,,,,
5.255.111.10,unknown,,,,
143.179.79.122,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
143.179.79.122,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
143.179.79.122,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
185.203.240.160,unknown,,,,
62.3.53.16,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
62.3.53.16,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
62.3.53.16,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
62.45.156.10,unknown,,,,
213.233.252.136,unknown,,,,
85.10.135.246,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
85.10.135.246,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
85.10.135.246,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
85.10.135.246,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
85.10.135.246,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
85.10.135.246,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
85.10.135.246,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
45.82.178.59,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
45.82.178.59,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
45.82.178.59,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
45.82.178.59,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
45.82.178.59,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
45.82.178.59,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.82.178.59,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
85.17.67.64,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
85.17.67.64,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
85.17.67.64,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
158.173.208.219,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
158.173.208.219,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
158.173.208.219,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
158.173.208.219,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
158.173.208.219,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
158.173.208.219,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
158.173.208.219,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
5.255.116.118,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.255.116.118,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.255.116.118,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.255.116.118,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.255.116.118,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.255.116.118,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.255.116.118,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
78.111.84.30,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
78.111.84.30,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
78.111.84.30,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
193.41.32.142,unknown,,,,
45.154.27.148,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.154.27.148,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.154.27.148,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
185.206.235.12,1.27.5,CVE-2026-49975,7.5,HIGH,3.1
45.150.79.142,unknown,,,,
45.142.166.58,unknown,,,,
213.174.156.86,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.156.86,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.156.86,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.156.86,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.156.86,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
89.149.217.131,unknown,,,,
94.231.243.199,unknown,,,,
62.131.131.183,unknown,,,,
93.119.0.208,unknown,,,,
92.64.171.69,unknown,,,,
149.210.174.207,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
149.210.174.207,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.174.207,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
185.65.212.147,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.65.212.147,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.65.212.147,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.65.212.147,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.65.212.147,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.65.212.147,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.65.212.147,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.97.173.52,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
37.97.173.52,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.97.173.52,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.172.241,unknown,,,,
45.131.180.233,unknown,,,,
185.225.27.130,unknown,,,,
86.89.145.105,unknown,,,,
79.99.128.213,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
79.99.128.213,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
79.99.128.213,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
79.99.128.213,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
79.99.128.213,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
79.99.128.213,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
37.97.158.137,unknown,,,,
139.162.194.41,unknown,,,,
84.84.23.249,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
84.84.23.249,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
84.84.23.249,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
89.105.216.69,1.20.2,CVE-2021-3618,7.4,HIGH,3.1
89.105.216.69,1.20.2,CVE-2022-41741,7.8,HIGH,3.1
89.105.216.69,1.20.2,CVE-2022-41742,7.1,HIGH,3.1
89.105.216.69,1.20.2,CVE-2023-44487,7.5,HIGH,3.1
89.105.216.69,1.20.2,CVE-2025-23419,5.3,MEDIUM,4.0
89.105.216.69,1.20.2,CVE-2026-49975,7.5,HIGH,3.1
185.130.174.97,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
185.130.174.97,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
185.130.174.97,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
5.79.76.5,unknown,,,,
185.201.18.228,unknown,,,,
185.244.219.88,unknown,,,,
185.99.185.250,1.19.10,CVE-2021-23017,7.7,HIGH,3.1
185.99.185.250,1.19.10,CVE-2021-3618,7.4,HIGH,3.1
185.99.185.250,1.19.10,CVE-2022-41741,7.8,HIGH,3.1
185.99.185.250,1.19.10,CVE-2022-41742,7.1,HIGH,3.1
185.99.185.250,1.19.10,CVE-2023-44487,7.5,HIGH,3.1
185.99.185.250,1.19.10,CVE-2025-23419,5.3,MEDIUM,4.0
185.99.185.250,1.19.10,CVE-2026-49975,7.5,HIGH,3.1
185.98.54.146,unknown,,,,
81.206.245.28,unknown,,,,
149.210.146.184,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
149.210.146.184,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
149.210.146.184,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
149.210.146.184,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
149.210.146.184,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
149.210.146.184,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
149.210.146.184,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
149.210.146.184,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
149.210.146.184,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
149.210.146.184,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
149.210.146.184,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.146.184,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
37.128.150.137,unknown,,,,
45.87.28.252,unknown,,,,
145.100.98.94,unknown,,,,
172.241.53.70,unknown,,,,
217.18.77.22,unknown,,,,
188.227.107.142,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
188.227.107.142,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
188.227.107.142,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
188.227.107.142,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
188.227.107.142,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
188.227.107.142,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
188.227.107.142,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
109.107.157.152,unknown,,,,
139.162.108.37,unknown,,,,
94.75.223.16,unknown,,,,
5.79.98.143,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.98.143,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.98.143,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.98.143,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.98.143,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.98.143,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.98.143,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
213.227.136.16,1.20.2,CVE-2021-3618,7.4,HIGH,3.1
213.227.136.16,1.20.2,CVE-2022-41741,7.8,HIGH,3.1
213.227.136.16,1.20.2,CVE-2022-41742,7.1,HIGH,3.1
213.227.136.16,1.20.2,CVE-2023-44487,7.5,HIGH,3.1
213.227.136.16,1.20.2,CVE-2025-23419,5.3,MEDIUM,4.0
213.227.136.16,1.20.2,CVE-2026-49975,7.5,HIGH,3.1
92.63.168.194,unknown,,,,
188.137.180.157,unknown,,,,
188.137.238.13,unknown,,,,
185.235.219.153,unknown,,,,
89.98.10.158,1.28.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
136.144.183.186,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
136.144.183.186,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
136.144.183.186,1.10.3,CVE-2021-23017,7.7,HIGH,3.1
136.144.183.186,1.10.3,CVE-2017-20005,9.8,CRITICAL,3.1
136.144.183.186,1.10.3,CVE-2021-3618,7.4,HIGH,3.1
136.144.183.186,1.10.3,CVE-2022-41741,7.8,HIGH,3.1
136.144.183.186,1.10.3,CVE-2022-41742,7.1,HIGH,3.1
136.144.183.186,1.10.3,CVE-2023-44487,7.5,HIGH,3.1
136.144.183.186,1.10.3,CVE-2026-49975,7.5,HIGH,3.1
45.148.62.96,unknown,,,,
139.162.17.238,unknown,,,,
80.89.224.151,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
80.89.224.151,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
80.89.224.151,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
80.89.224.151,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
80.89.224.151,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
80.89.224.151,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
80.89.224.151,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.147.105,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.147.105,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.147.105,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
